"","track_id","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","danceability"
"690","4BGmYEDOK1swwoxTtfmVZD",0.785,8,-5.313,1,0.0615,0.14,0,0.309,0.319,152.962,182745,4,0.68
"691","1BuZAIO8WZpavWVbbq3Lci",0.831,1,-4.75,0,0.15,0.0168,0,0.118,0.584,173.948,332301,4,0.713
"692","73F87Sqh6jQWucOOvz1WFx",0.621,11,-4.924,0,0.129,0.0864,9.8e-05,0.121,0.567,158.946,213040,4,0.622
"693","1oUudyBYVGMIC8JXeIsFzq",0.736,0,-4.993,1,0.0321,0.104,0,0.111,0.0395,140.034,193510,4,0.691
"694","6HJcuxVgYjxcYDnPG0ystc",0.675,2,-5.62,0,0.0415,0.53,0,0.0985,0.332,116.016,214667,4,0.729
"695","3ZbJMlEL4Kcme0ONRO7Slx",0.617,4,-4.545,0,0.147,0.0974,0,0.27,0.17,126.816,194533,5,0.491
"696","1hSOt9IeshMkuKP9ri4hOf",0.701,0,-5.196,1,0.0328,0.031,0,0.392,0.504,120.932,222097,4,0.708
"697","5eQ9IwVa9EodrmIItRQpaA",0.629,0,-5.638,0,0.14,0.371,2.01e-06,0.15,0.293,128.041,243062,4,0.799
"698","5Co8mnbtshK44Uh96aHxdu",0.769,10,-5.658,0,0.186,0.314,2.38e-06,0.0628,0.642,114.966,186080,4,0.755
"699","2TtWdYXulGcHCeUJUWwZ4M",0.581,11,-4.797,1,0.0686,0.0303,0.000291,0.102,0.264,139.998,281298,4,0.903
"700","0TCnOEVeLQMXOUrpPlM7uY",0.699,4,-5.193,0,0.0574,0.185,0.00118,0.0954,0.0778,100.989,256341,4,0.849
"701","2OvV4NjEBRE9v8Oo7QeUCq",0.547,10,-6.598,1,0.127,0.25,0,0.0961,0.507,173.981,207857,4,0.654
"702","083Qf6hn6sFL6xiOHlZUyn",0.851,7,-3.111,1,0.0409,0.0228,0,0.12,0.4,100.063,193924,4,0.623
"703","6nI74KsH94IN0J2vp5shdT",0.64,4,-4.527,0,0.0279,0.0544,4.77e-05,0.342,0.038,131.986,292727,4,0.803
"704","0ptaq4BSl6jrXfGyLzJjYE",0.744,5,-7.122,0,0.111,0.0302,0,0.0486,0.637,121.839,174173,4,0.686
"705","1BuTNbYxxFYezD1tT8AJR9",0.863,1,-4.049,1,0.0527,0.0329,1.16e-06,0.0669,0.864,99.981,169380,4,0.741
"706","4669wTPqp7Xwz2H7v4QKi1",0.751,11,-4.646,1,0.148,0.0129,0,0.363,0.462,129.972,246449,4,0.898
"707","0SaYeGhSXN0dDWstyNTQ56",0.476,3,-6.621,1,0.0655,0.304,0,0.103,0.87,93.987,218360,4,0.917
"708","0b9oOr2ZgvyQu88wzixux9",0.463,5,-6.159,1,0.137,0.117,0,0.354,0.549,120.024,225773,4,0.854
"709","0IEUbDOzcwi6Ju1ZAJ23rk",0.491,7,-5.156,1,0.0473,0.683,0,0.122,0.843,83.81,189133,4,0.58
"710","19MBk3PbNFE36wqIqkMq9H",0.844,6,-4.054,0,0.0769,0.0294,0,0.38,0.786,100.043,205209,4,0.702
"711","4hQ6UGyWQIGJmHSo0J88JW",0.724,6,-4.856,1,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,207905,4,0.601
"712","5Z5nbOXhsSbySVC7WUc6y9",0.863,0,-4.31,1,0.0685,0.0626,0,0.0717,0.676,130.189,312347,4,0.601
"713","0b93tWwuoAC0nXe1CfR30I",0.767,7,-5.026,0,0.0527,0.243,0.00131,0.141,0.673,120.07,354640,4,0.581
"714","1t67WYNfUxfOiwaz7SJ66b",0.585,8,-4.57,1,0.0419,0.057,0.00444,0.144,0.842,77.104,208640,4,0.714
"715","2URDbWGmPz3vhagl25p8OC",0.835,9,-4.326,0,0.0297,0.0411,0.0147,0.199,0.781,142.2,212093,4,0.584
"716","2HbYLDA1SigY1ilC94ieVu",0.865,7,-4.288,0,0.0513,0.00169,0.00293,0.127,0.594,176.689,158040,3,0.372
"717","0U6Vg6RUmzADUO0Y9fVKft",0.564,2,-5.811,1,0.0278,0.129,1.73e-05,0.131,0.0896,92.544,173627,4,0.492
"718","1YNQscOx6OqBQjxgJVhEeW",0.69,8,-4.344,0,0.0524,0.0164,0,0.104,0.415,94.028,221153,4,0.728
"719","5rqQTEIVK2PTuXU9GI2wT0",0.601,10,-5.742,1,0.0303,0.346,0.349,0.0735,0.553,145.075,180013,4,0.602
"720","60T4FDF1tTcFlXkI08FFhL",0.773,0,-3.754,1,0.0388,0.00944,0.00326,0.387,0.445,103.943,182560,4,0.514
"721","6hkfgHhYXyDVYahUOZhGRd",0.766,7,-5.411,1,0.0282,0.0295,0.0802,0.396,0.643,88.062,185907,4,0.542
"722","7aiKdAM9WYW3GzWSA9OXIl",0.681,5,-5.728,0,0.0356,0.312,0,0.304,0.675,106.521,271613,4,0.675
"723","3PhbzvTllkq1rkULafc6ns",0.555,9,-6.551,1,0.0404,0.624,3.98e-05,0.126,0.426,131.497,217720,3,0.476
"724","7boPPE857KEqCIHNwFkDop",0.692,3,-4.586,0,0.0671,0.192,1.51e-06,0.0862,0.372,89.998,203400,4,0.365
"725","3bH4HzoZZFq8UpZmI2AMgV",0.689,7,-7.878,1,0.0326,0.325,0.0384,0.0808,0.853,123.931,216015,4,0.828
"726","1j6xOGusnyXq3l6IryKF3G",0.788,1,-4.323,1,0.0785,0.0482,0,0.0753,0.839,170.019,220117,4,0.681
"727","2BJSMvOGABRxokHKB0OI8i",0.649,1,-8.433,0,0.199,0.191,0,0.122,0.48,153.069,153800,4,0.674
"728","5cF0dROlMOK5uNZtivgu50",0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,208787,4,0.775
"729","2ZrHbO88rM6Ijeg0aJmSzl",0.604,1,-6.266,1,0.193,0.752,0,0.111,0.456,168.034,190533,4,0.675
"730","1lsBTdE6MGsKeZCD6llNu7",0.632,6,-3.692,0,0.074,0.193,0,0.0688,0.697,112.009,180493,4,0.856
"731","3L0IKstjUgDFVQAbQIRZRv",0.723,8,-6.067,0,0.16,0.0119,0,0.086,0.509,140.003,192027,4,0.725
"732","6wmAHw1szh5RCKSRjiXhPe",0.561,1,-5.253,0,0.0778,0.211,3.49e-06,0.0383,0.811,109.974,200853,4,0.845
"733","3K6U7TamNyVSWcFH8pCQHX",0.45,4,-5.763,0,0.0496,0.0315,1.36e-05,0.111,0.464,140.981,180560,4,0.724
"734","01k24g94i1JvkFLQmVEdCd",0.853,8,-4.516,1,0.0904,0.0615,0,0.062,0.618,103.846,189000,4,0.647
"735","1etiUDkISHELzQGMY79ryt",0.821,8,-3.356,1,0.0598,0.275,0,0.0418,0.458,155.131,201799,4,0.504
"736","6qNALlmZa1ESnCxJmXE1K9",0.769,10,-5.658,0,0.186,0.314,2.38e-06,0.0628,0.642,114.966,186080,4,0.755
"737","1s9DTymg5UQrdorZf43JQm",0.668,2,-6.208,1,0.137,0.0268,0,0.32,0.226,162.995,206333,4,0.657
"738","3eIRxkHV1xKsSJ8WWFfGjE",0.488,9,-7.717,1,0.168,0.00875,8.39e-05,0.0474,0.307,95.987,188850,4,0.84
"739","475jSz0H6U3duJyNiDS0tT",0.604,6,-5.005,0,0.0663,0.139,0,0.203,0.308,78.487,207013,4,0.687
"740","3rq5w4bQGigXOfdN30ATJt",0.537,5,-7.588,1,0.0325,0.186,0.00025,0.202,0.432,85.014,272394,4,0.55
"741","1dNyRyz1QBN9kO1etUs1PI",0.449,0,-9.727,1,0.298,0.169,0.00115,0.0731,0.216,161.925,169295,4,0.673
"742","7vuTcvFnvlqWlWb4u60nvY",0.712,3,-5.349,0,0.0677,0.0696,0,0.236,0.795,130.144,180231,4,0.786
"743","22ppznuzVF9LKamaaqMMqu",0.758,11,-4.578,0,0.117,0.0648,0,0.606,0.589,101.037,183676,4,0.589
"744","6zBdVVksaTQeAzwfszbovz",0.698,6,-6.52,1,0.111,0.00512,1.88e-06,0.382,0.664,105.997,171080,4,0.835
"745","07qlsG6DYRLBbovwca9Vbr",0.279,11,-9.953,1,0.03,0.783,0,0.103,0.424,74.786,177886,4,0.451
"746","32iYwQ4OYiurnGnOfJ1aEh",0.481,11,-9.681,0,0.237,0.377,0,0.33,0.216,83.606,239947,4,0.437
"747","1HXy5I3HTWq8OvxCn0z7G7",0.556,9,-6.544,1,0.0306,0.263,0,0.105,0.521,80.009,179507,4,0.677
"748","0s3P5PImfDZYWIseR3b39D",0.692,8,-5.432,1,0.0695,0.104,5.42e-06,0.106,0.76,109.08,182134,4,0.73
"749","2VKf0WEOpq06JE5PTNr9wa",0.878,8,-5.358,1,0.179,0.0966,0,0.333,0.381,100.042,163200,4,0.875
"750","1u0CD4fcBUB1xrG9fNgejh",0.728,10,-6.939,0,0.205,0.136,5.42e-05,0.337,0.715,160.976,200373,4,0.88
"751","1wsf1YFQSYND45y0GzJmf7",0.346,5,-9.309,0,0.53,0.035,0,0.108,0.562,119.958,142273,4,0.964
"752","7BwxbmYFy0l3ROHDjV2c14",0.367,0,-14.238,1,0.0277,0.0367,0,0.0433,0.252,70.276,237240,4,0.54
"753","1AhDOtG9vPSOmsWgNW0BEY",0.404,0,-9.928,0,0.0499,0.271,0,0.3,0.224,71.105,354320,4,0.414
"754","6752EZMgXswvRBH3N2PilO",0.895,0,-1.358,1,0.0394,0.174,1.95e-06,0.095,0.664,174.074,219683,4,0.649
"755","6vN77lE9LK6HP2DewaN6HZ",0.346,5,-9.309,0,0.53,0.035,0,0.108,0.562,119.958,142273,4,0.964
"756","3aW0ds4A4tSQDIp75FqWTo",0.719,2,-4.515,0,0.0372,0.00267,0,0.306,0.344,77.501,242334,4,0.557
"757","514rhnksEwHUh6LxXsQ4Y9",0.683,6,-6.271,1,0.0493,0.0984,1.26e-06,0.11,0.494,102.036,210240,4,0.6
"758","4F1yvJfQ7gJkrcgFJQDjOr",0.584,1,-5.768,0,0.119,0.339,0,0.297,0.676,156.572,191680,4,0.689
"759","6kPJZM97LwdG9QIsT7khp6",0.636,11,-4.546,0,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,222653,4,0.737
"760","6XlSyYFTU1nodeWwwzVgTV",0.713,1,-3.646,0,0.094,0.181,0,0.0572,0.69,132.109,202853,4,0.831
"761","48XfojJC87VKLlUotYV0Gm",0.422,1,-7.561,0,0.0422,0.372,0,0.127,0.169,113.007,242293,4,0.57
"762","1trFxVLL8WKhYap543e74l",0.817,0,-4.092,0,0.0339,0.0268,9.95e-05,0.084,0.866,139.979,218615,4,0.769
"763","2XVilv6s9GETnw9PG4T9Mz",0.74,5,-3.647,0,0.0686,0.205,0,0.107,0.717,93.95,219600,4,0.74
"764","5cuRYDNIcSu5noyXQpULKg",0.517,7,-7.466,1,0.0618,0.556,0,0.0992,0.457,87.992,200613,4,0.708
"765","38td8VabuKlQt72Q2VnhbO",0.688,11,-6.466,0,0.0543,0.153,9.14e-05,0.173,0.65,106.022,230063,4,0.664
"766","01dmH2IPkrLNWIMPNXlreE",0.828,5,-5.523,1,0.365,0.214,0,0.0571,0.929,139.413,211224,4,0.519
"767","645YBsxhFPSOKxGep3uHLv",0.876,9,-4.652,1,0.0617,0.0487,0,0.0728,0.759,149.932,221529,4,0.636
"768","22ryCgQttpV7oCrn7llGRu",0.661,1,-5.838,1,0.0889,0.103,0,0.0779,0.285,149.926,275696,4,0.541
"769","4lRwa7PKcGIuJMwtPIYKdy",0.875,1,-2.92,0,0.0918,0.0237,0,0.288,0.756,99.004,232966,4,0.813
"770","4kWO6O1BUXcZmaxitpVUwp",0.834,3,-2.867,0,0.045,0.374,0,0.0586,0.687,128.005,215760,4,0.747
"771","4CvId64YZSB0RfRdfzPIQU",0.883,9,-4.294,0,0.0737,0.0238,0,0.0481,0.46,129.947,281521,4,0.656
"772","5cepAtqnEQ6yVG6088zMMu",0.738,9,-6.073,0,0.247,0.328,1.47e-05,0.198,0.748,198.075,184720,4,0.722
"773","6ePyl2ns4b7MVYhjsj32ZK",0.271,1,-9.131,0,0.092,0.554,0.00285,0.112,0.204,104.001,196998,3,0.775
"774","5p10VwQ8LRoyTc8LFrvPw6",0.903,6,-2.723,0,0.247,0.327,0,0.0887,0.467,140.015,284981,4,0.711
"775","2alIsNw1mqEShbWyO1HXZZ",0.762,0,-5.18,1,0.0501,0.429,0,0.0852,0.892,172.009,245440,4,0.684
"776","6nO3tr47nr2P7f3hXb8JIo",0.782,5,-3.395,0,0.0477,0.381,0,0.108,0.396,162.005,195053,4,0.642
"777","5DR5ROdgm8iSxhZKLXEIbi",0.722,1,-5.59,0,0.124,0.162,0,0.0931,0.276,99.083,165627,4,0.564
"778","25qfFpoGhk9Njgu5nl36sS",0.631,9,-4.701,0,0.0769,0.209,0,0.277,0.197,123.042,248544,3,0.39
"779","3NelcGZ46JmV9LqOD1pnxA",0.61,1,-6.903,0,0.107,0.758,0,0.0882,0.549,157.1,199973,4,0.527
"780","5mqzhMuUpvnMfwNz6iepmO",0.845,2,0.175,1,0.132,0.114,0,0.415,0.486,171.921,181720,4,0.618
"781","5IaHrVsrferBYDm0bDyABy",0.559,0,-7.442,1,0.12,0.0236,0,0.101,0.342,97.994,232959,4,0.884
"782","1Faq8G2y56A8fRv7HsLq25",0.731,9,-4.443,0,0.0479,0.229,0,0.224,0.623,146.93,228387,4,0.797
"783","22mQXNE0nCuWq4yOwcadIn",0.881,8,-2.528,1,0.342,0.41,7.61e-06,0.292,0.643,127.759,213750,4,0.721
"784","00zzSEe82JTtz68XlARnh7",0.55,4,-11.498,1,0.0554,0.279,0,0.0548,0.9,153.963,177816,4,0.767
"785","3IPJg1sdqLj12kFIndaonN",0.379,6,-9.096,1,0.0339,0.861,0,0.106,0.808,105.108,199733,4,0.695
"786","24MGEzm6xAO1nFgVVp37YI",0.368,2,-9.512,1,0.0382,0.969,0.255,0.639,0.102,86.99,208212,3,0.544
"787","1Nj2oBISdFDSF8eDuXcALz",0.722,1,-5.59,0,0.124,0.162,0,0.0931,0.276,99.083,165627,4,0.564
"788","0X8DcetL926BYiPJYstJTc",0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,239836,4,0.511
"789","3H2JThgdBxezwj1wwafQS8",0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,165820,4,0.671
"790","3ltYJpvukgAb9hLpCLoDOm",0.625,0,-6.761,1,0.0769,0.0415,0,0.125,0.748,121.982,164187,4,0.839
"791","7CneiDesUKFJO3Ix01dnfr",0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,232253,4,0.75
"792","7sFYVcKSb24qg0dAkqLEFj",0.815,9,-4.773,1,0.0875,0.222,6.96e-05,0.0964,0.68,163.073,151400,4,0.826
"793","43V1z6QToNNWNldV4FEG6r",0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,163216,4,0.752
"794","4WzsycqZkpkS48H9AAAGux",0.693,1,-5.72,1,0.0499,0.324,0,0.123,0.424,152.081,219880,4,0.8
"795","21YnmkSDhUkmkkni22Svc4",0.709,5,-7.32,1,0.0669,0.0582,0,0.126,0.488,140.018,211360,4,0.622
"796","7ycWLEP1GsNjVvcjawXz3z",0.569,5,-8.152,0,0.136,0.0609,0.0816,0.1,0.294,80.02,205040,4,0.85
"797","0Dq49j3dELbttQVUJbtn0c",0.622,0,-6.763,1,0.0756,0.041,0,0.126,0.738,121.988,164147,4,0.841
"798","5SwEgzUFDHwpWHKrbnP32Z",0.596,6,-6.653,0,0.124,0.569,0,0.133,0.326,100.28,190867,4,0.518
"799","3oHkMCVJyOcjg5FhfLc2Rq",0.754,10,-6.416,0,0.275,0.299,0,0.136,0.392,62.839,315773,4,0.322
"800","57q6BgYP4gN6hPQViCB3um",0.869,1,-4.344,0,0.212,0.137,2.36e-05,0.312,0.0815,135.763,140133,4,0.655
"801","51wrmElSLxFzc0vSQPeTxs",0.516,7,-7.468,1,0.0615,0.557,0,0.0992,0.465,87.992,200600,4,0.709
"802","1AqemxWsT0iGg5Lvkm16Bt",0.412,2,-9.305,1,0.364,0.443,7.43e-05,0.219,0.307,135.937,192973,4,0.793
"803","52eYVUkFTOVozbVFIaFrnV",0.783,1,-4.013,1,0.261,0.139,0,0.0831,0.334,69.716,208373,4,0.534
"804","5QskYLFPX9y7pLU0VEMNbr",0.45,2,-9.406,1,0.228,0.809,0,0.108,0.663,153.888,159400,4,0.736
"805","6WBTeFDEfAJbaSUUc1V1xQ",0.738,0,-6.782,0,0.358,0.261,0,0.107,0.404,105.008,201200,4,0.736
"806","1wGYcpJZ59rePkNu4zHmLu",0.404,5,-11.101,1,0.126,0.896,0.0493,0.136,0.46,127.992,162373,4,0.513
"807","6ImrWnhjEOw5re3cGLMIHJ",0.85,10,-5.79,0,0.416,0.325,0,0.356,0.58,159.956,167813,4,0.433
"808","5I8oEqbk2ZBmQfXCrZbUFb",0.477,8,-6.697,1,0.0362,0.401,0,0.111,0.8,92.03,235747,4,0.853
"809","6bGwKHXHNLmTy6yt147FPh",0.697,6,-5.954,0,0.325,0.0186,0,0.362,0.701,153.426,202120,4,0.46
"810","5N521RK66Z1FP0Oz6B4OlT",0.632,11,-8.08,0,0.431,0.606,0,0.142,0.716,140.489,213573,4,0.852
"811","1mmAqhLcvPrknbslMiDlyU",0.352,9,-7.122,1,0.122,0.0378,0.000121,0.0676,0.612,111.982,175573,4,0.967
"812","1KXFoiT2n4QXRsFvhWNI4I",0.416,0,-9.231,0,0.0494,0.649,1.62e-06,0.0631,0.235,127.027,238173,4,0.693
"813","7hlhojpax9zg2FNdBLY5ox",0.338,7,-9.753,1,0.106,0.32,0,0.312,0.69,102.1,142480,4,0.879
"814","5TX0mfUkpGlU6j2xa00ERx",0.477,2,-5.259,1,0.418,0.121,0,0.305,0.313,145.994,155893,4,0.91
"815","0rrfXLr1p1yxsUy7LrKoYT",0.474,11,-6.694,0,0.156,0.259,0,0.133,0.801,115.053,148360,4,0.917
"816","17FyWGvqby379Q92sn23jW",0.688,1,-7.254,1,0.11,0.193,0,0.0872,0.921,131.022,204693,4,0.877
"817","6MmtDonkpvSoRx9ACwrGDu",0.398,5,-9.372,0,0.114,0.52,0,0.113,0.436,124.073,216080,5,0.573
"818","2MF4HtZHBoUliOi9nOAbS0",0.37,11,-11.674,0,0.404,0.832,0,0.108,0.309,135.391,262360,4,0.594
"819","5vnuJ8EopkP5dHukpOmT3L",0.636,1,-3.155,1,0.0782,0.0064,8.38e-06,0.177,0.0636,83.071,153267,4,0.678
"820","0UTHr20nqVFMoji8xYE9yl",0.311,2,-11.748,0,0.0352,0.875,0,0.0986,0.311,93.373,212773,4,0.465
"821","5LTGmestwpHZ1BfCmpFQJx",0.569,5,-7.979,1,0.0368,0.501,2.59e-05,0.095,0.54,154.007,203511,4,0.706
"822","7COfe3P7KgfwDwIRB8LIDw",0.704,11,-4.838,0,0.0777,0.0168,2.25e-05,0.143,0.288,104.666,185040,4,0.548
"823","03vyB3AHCuEGfhh7wPc7Yf",0.473,5,-8.887,1,0.129,0.792,0,0.113,0.603,171.535,169587,4,0.49
"824","2yBWnRKj0Zx7AF1kufajvW",0.716,3,-5.038,0,0.0638,0.0997,0.000145,0.0859,0.811,88.002,254720,4,0.81
"825","0qp8MuZNKelOGTK2HPlXBA",0.668,1,-9.404,1,0.222,0.271,3.8e-05,0.369,0.128,163.314,183120,5,0.305
"826","7iEoaTyBCqLaAwJnOP1BTn",0.796,5,-3.696,1,0.198,0.0713,0.0163,0.096,0.592,78.033,166120,4,0.694
"827","1r33iukEx0COYuBzyXPmPP",0.546,2,-9.321,1,0.0762,0.444,0,0.355,0.355,136.336,242747,4,0.584
"828","6VrBWh90BiwWmwKtvwWFcq",0.731,2,-6.245,0,0.101,0.139,1.92e-06,0.635,0.79,81.009,248827,4,0.789
"829","3HgA5R5alihocnOYE9ihpS",0.778,4,-3.776,0,0.178,0.0347,0,0.21,0.205,82.193,195733,4,0.582
"830","2djdCbLj1pzRmrDNe7PkW2",0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,190947,4,0.579
"831","1dzwFgBlZNxt28aQOinNGn",0.326,3,-10.992,1,0.0693,0.47,0.000218,0.323,0.34,137.029,314653,4,0.478
"832","2BuBXn15gj4MNYZydyWgrk",0.485,0,-3.026,1,0.171,0.0487,0,0.299,0.322,92.001,206707,4,0.874
"833","4gALhhysObk59C3fxeTLwh",0.636,5,-6.128,0,0.437,0.397,1.49e-06,0.0818,0.897,101.933,162335,4,0.645
"834","4DnHUy01jEA4b5ydC3HgsT",0.944,2,-0.928,0,0.185,0.00573,1.27e-06,0.547,0.8,143.97,207977,4,0.582
"835","4LKSaRoKNnlpKXTT663BrT",0.678,8,-4.104,1,0.197,0.142,0,0.098,0.0883,88.677,176027,4,0.621
"836","6cpsixIHI63L0hwh3CwZg3",0.578,10,-8.768,0,0.298,0.0518,0.0055,0.72,0.163,112.265,170240,5,0.674
"837","0ssVSd3juASNuehS9LWMFW",0.597,4,-7.676,1,0.248,0.484,0,0.138,0.264,75.997,162987,4,0.696
"838","5qFeMRz4TvetPmzjre9Dq7",0.811,7,-4.494,1,0.0714,0.161,0.000363,0.0871,0.721,87.866,250840,4,0.684
"839","1tWpgH8rErSXPOkQKFCag9",0.668,6,-5.063,1,0.199,0.361,0.0038,0.31,0.761,184.329,205120,4,0.696
"840","2Ab1wPTEqulaCGoBak1gUo",0.526,5,-6.174,0,0.0352,0.0131,0,0.147,0.42,135.032,180304,4,0.668
"841","54oMZ3blwWwuPN4wEoG5mk",0.592,11,-7.901,0,0.333,0.263,0,0.0831,0.504,149.953,214139,4,0.899
"842","6kp0inxIexxSiDJfWqq0ZL",0.767,11,-5.462,0,0.258,0.00214,0,0.102,0.523,91.981,154565,4,0.779
"843","0RBOFW5424gCCCZrgECbt6",0.903,11,-4.11,0,0.0693,0.216,0,0.117,0.765,155.97,172655,4,0.544
"844","6FRLCMO5TUHTexlWo8ym1W",0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,235545,4,0.851
"845","619pVMIK3WvX529JIkQTY3",0.784,11,-5.002,1,0.0561,3.12e-05,0,0.427,0.902,182.964,197672,4,0.331
"846","5fGWdNGGnvKrrHL6U7c1Vp",0.807,0,-5.893,1,0.126,0.144,0.0211,0.125,0.784,160.174,197933,4,0.632
"847","2P91MQbaiQOfbiz9VqhqKQ",0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,197437,4,0.752
"848","4S1GTwPVpkSy7CsJIDKPEz",0.56,6,-7.116,0,0.486,0.0322,0,0.15,0.696,98.94,207773,4,0.516
"849","62VpKdGyA7OIyUCj3a3LPU",0.743,1,-6.761,1,0.0464,0.038,0,0.115,0.357,108.077,169597,4,0.632
"850","4P92FrvmYQSAfOpp4cpFEi",0.889,3,-3.704,1,0.0991,0.0848,0,0.136,0.881,199.669,185200,4,0.375
"851","3qnoOm4fwZPBS116f5hpgF",0.308,11,-6.562,0,0.338,0.125,0,0.0933,0.265,122.099,145507,4,0.925
"852","2r4JRwcbIeuAzWjH4YXlLs",0.777,1,-3.241,0,0.357,0.145,0,0.228,0.226,173.931,188773,4,0.676
"853","6Bg7MznA9X0dIhlAsLyBYj",0.543,7,-4.251,0,0.0287,0.0954,0,0.329,0.329,83.364,271387,4,0.572
"854","3dG6tjetoR4GMmUGZUprLt",0.433,3,-8.559,1,0.546,0.494,0,0.313,0.352,164.236,205547,4,0.555
"855","6EuE9M1viu9gkdFSafia9o",0.407,2,-6.938,1,0.426,0.822,0,0.0541,0.39,116.064,274187,4,0.742
"856","2VYb3Fb5iK5Y8HGZ8oEEkp",0.417,1,-6.731,0,0.524,0.374,0,0.186,0.04,110.111,215320,4,0.665
"857","1DdgqEZk4Hqfpl3drdXJun",0.643,10,-2.442,0,0.0625,0.039,0,0.109,0.335,80.025,123040,4,0.64
"858","3u1S1OmAUhx5DRlLrXqyp3",0.784,1,-4.653,1,0.032,0.323,0,0.203,0.669,106.066,194408,4,0.69
"859","7DrluKkTviBwCc8AV3VGmf",0.822,1,-4.126,0,0.16,0.39,3.37e-05,0.349,0.881,165.842,231921,4,0.766
"860","7GRTrWsP3yo2Fx8umJfA1X",0.81,9,-4.855,0,0.0632,0.00457,0,0.158,0.306,151.643,206605,4,0.334
"861","5cQMfg4AEejKUfNA44ZGep",0.469,0,-5.946,0,0.104,0.126,7.32e-05,0.099,0.369,110.573,165053,4,0.58
"862","4ffyvGU97UkoUkHEOPzPZT",0.542,1,-6.755,1,0.39,0.278,1.87e-05,0.609,0.734,171.945,153351,4,0.765
"863","0ORk2pZ1dogkyfcdFfFKt8",0.751,6,-3.801,1,0.16,0.472,4.71e-06,0.182,0.37,104.999,140527,4,0.709
"864","10lgpgAGhQBv0WqcrzGM7D",0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,324674,4,0.585
"865","1uJ7IQJdeAvmUDpIyZb0be",0.655,2,-6.652,1,0.373,0.139,1.45e-06,0.104,0.393,78.665,183829,4,0.651
"866","1Sibh8cVXp5DPC0hRjKiim",0.682,2,-7.007,1,0.0458,0.113,9.65e-05,0.131,0.338,94.985,245098,4,0.841
"867","2Cbm6GtXnMurwRhvefK7sp",0.504,8,-6.784,0,0.0321,0.401,1.44e-06,0.121,0.305,110.011,197001,4,0.729
"868","35lIK2q78MSgv3Abb4qAjk",0.588,1,-4.461,1,0.0721,0.0971,0,0.117,0.195,143.971,206813,4,0.709
"869","6T8cJz5lAqGer9GUHGyelE",0.448,7,-9.587,1,0.107,0.0283,3.28e-05,0.514,0.318,77.179,198960,4,0.755
"870","4RVbK6cV0VqWdpCDcx3hiT",0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,324674,4,0.585
"871","3aUFrxO1B8EW63QchEl3wX",0.469,0,-5.946,0,0.104,0.126,7.32e-05,0.099,0.369,110.573,165053,4,0.58
"872","6JyEh4kl9DLwmSAoNDRn5b",0.542,1,-6.755,1,0.39,0.278,1.87e-05,0.609,0.734,171.945,153351,4,0.765
"873","7oHkit3F3vimtsBbnZkU0G",0.751,6,-3.801,1,0.16,0.472,4.71e-06,0.182,0.37,104.999,140527,4,0.709
"874","2I3dW2dCBZAJGj5X21E53k",0.682,2,-7.007,1,0.0458,0.113,9.65e-05,0.131,0.338,94.985,245098,4,0.841
"875","4kUZvXB3LC3an3HX6h0s17",0.504,8,-6.784,0,0.0321,0.401,1.44e-06,0.121,0.305,110.011,197001,4,0.729
"876","3MxbRHE1u74SoMNR9iURIZ",0.52,1,-6.405,1,0.0866,0.212,0,0.071,0.857,154.06,144039,4,0.758
"877","447yWcDPg1ddgcHBLGpJC0",0.537,9,-2.921,1,0.0749,0.278,0,0.229,0.392,113.977,222866,4,0.783
"878","7kph8uPhOXHMfKzPJvIeah",0.637,9,-5.157,1,0.259,0.0515,0,0.0677,0.553,146.958,192453,4,0.876
"879","1NbGcdgwRHZ5rbPIT9hdR3",0.756,11,-7.099,1,0.047,0.00632,0.00577,0.106,0.712,117.016,231847,4,0.736
"880","0oImBBuW9pWxX8RIgLAGRH",0.679,11,-6.051,1,0.0899,0.0205,0.000172,0.115,0.489,146.021,168093,4,0.884
"881","1ZEm9cJC05rawV2tptNfTS",0.714,7,-6.308,1,0.258,0.0551,0.00013,0.131,0.42,118.611,189360,5,0.589
"882","7fa9MBXhVfQ8P8Df9OEbD8",0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,235545,4,0.851
"883","2iUXsYOEPhVqEBwsqP70rE",0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,203418,4,0.596
